"StudentID"	"School"
"252547"	"A"
"256360"	"B"
"251742"	"A"
"256927"	"B"
"259955"	"B"
"258287"	"A"
"253818"	"B"
"259133"	"A"
"253684"	"A"
"256176"	"B"
"256331"	"A"
"251541"	"A"
"250380"	"B"
"253229"	"A"
"253451"	"A"
"256295"	"A"
"259743"	"B"
"258310"	"A"
"250699"	"A"
"257573"	"A"
"259663"	"A"
"258300"	"B"
"257988"	"A"
"252427"	"A"
"250453"	"B"
"252418"	"A"
"259948"	"A"
"259515"	"B"
"258701"	"A"
"256691"	"B"
"256313"	"A"
"253092"	"A"
"251057"	"A"
"250702"	"B"
"253405"	"B"
"255780"	"A"
"252228"	"B"
"255287"	"A"
"257904"	"B"
"259999"	"B"
"253015"	"B"
"256254"	"A"
"251059"	"A"
"251567"	"A"
"258216"	"B"
"254767"	"B"
"259939"	"A"
"252581"	"B"
"256164"	"B"
"252321"	"B"
"256857"	"A"
"259479"	"A"
"258180"	"A"
"254816"	"A"
"251035"	"A"
"257169"	"B"
"253897"	"A"
"256060"	"A"
"250860"	"A"
"256669"	"A"
"257832"	"A"
"250001"	"B"
"254805"	"A"
"252475"	"A"
"256241"	"A"
"253849"	"A"
"254576"	"A"
"252762"	"B"
"255559"	"B"
"251875"	"B"
"258736"	"A"
"250710"	"A"
"255739"	"A"
"258903"	"B"
"253803"	"B"
"251335"	"A"
"251242"	"B"
"253153"	"B"
"252041"	"B"
"258483"	"A"
"253340"	"B"
"258539"	"B"
"258627"	"A"
"251459"	"A"
"252511"	"B"
"254473"	"A"
"258614"	"A"
"253921"	"B"
"251817"	"A"
"259776"	"B"
"259211"	"B"
"252362"	"A"
"253580"	"A"
"252075"	"A"
"258054"	"A"
"250209"	"A"
"258195"	"B"
"253975"	"B"
"253121"	"B"
"252571"	"A"
"256809"	"B"
"250034"	"B"
"256380"	"A"
"258130"	"A"
"251330"	"A"
"254162"	"B"
"258551"	"B"
"250011"	"B"
"255005"	"B"
"255465"	"B"
"258279"	"A"
"259927"	"A"
"252685"	"A"
"250642"	"A"
"253245"	"B"
"251146"	"A"
"255867"	"A"
"254938"	"A"
"256824"	"B"
"251132"	"A"
"252257"	"A"
"252513"	"A"
"254396"	"A"
"256251"	"B"
"250375"	"B"
"256494"	"A"
"255480"	"B"
"256385"	"A"
"251141"	"B"
"251321"	"B"
"253139"	"A"
"258874"	"B"
"257731"	"A"
"259415"	"A"
"254055"	"A"
"255293"	"B"
"259675"	"A"
"250031"	"B"
"256134"	"B"
"252206"	"B"
"250980"	"B"
"250236"	"A"
"253769"	"A"
"251955"	"A"
"256315"	"B"
"251096"	"B"
"257867"	"B"
"250984"	"A"
"253891"	"A"
"254946"	"A"
"254378"	"B"
"250025"	"B"
"250754"	"A"
"254489"	"B"
"251833"	"B"
"256100"	"A"
"253386"	"A"
"254727"	"B"
"252142"	"A"
"259356"	"A"
"254853"	"B"
"250248"	"B"
"253602"	"B"
"254460"	"A"
"254478"	"B"
"250597"	"B"
"259944"	"B"
"258852"	"A"
"253641"	"A"
"250140"	"A"
"255583"	"A"
"250065"	"B"
"259529"	"A"
"250859"	"B"
"250565"	"B"
"256431"	"B"
"258570"	"B"
"253922"	"A"
"251789"	"A"
"257681"	"B"
"252423"	"B"
"250778"	"B"
"254145"	"B"
"253227"	"B"
"251621"	"B"
"259375"	"B"
"253286"	"B"
"254843"	"B"
"251877"	"B"
"258448"	"B"
"255245"	"A"
"256619"	"A"
"257504"	"B"
"256252"	"B"
"258880"	"A"
"250148"	"A"
"259801"	"B"
"255297"	"A"
"258812"	"A"
"253947"	"B"
"259915"	"A"
"250709"	"B"
"252933"	"B"
"253118"	"B"
"256937"	"B"
"255512"	"A"
"252205"	"B"
"256093"	"B"
"258899"	"A"
"259077"	"B"
"251708"	"A"
"255615"	"B"
"257514"	"A"
"254920"	"B"
"256935"	"B"
"257326"	"B"
"259920"	"A"
"254757"	"B"
"254247"	"A"
"252424"	"A"
"256475"	"A"
"258884"	"B"
"253097"	"A"
"257829"	"B"
"257337"	"A"
"258395"	"B"
"253052"	"B"
"250955"	"A"
"256642"	"A"
"256703"	"B"
"258734"	"B"
"253656"	"B"
"254001"	"B"
"256970"	"B"
"257976"	"A"
"258718"	"A"
"258712"	"B"
"255491"	"B"
"251008"	"A"
"251489"	"A"
"256057"	"B"
"255376"	"A"
"255783"	"B"
"253877"	"A"
"250266"	"A"
"251870"	"B"
"256519"	"B"
"256834"	"B"
"252133"	"B"
"259325"	"A"
"251931"	"A"
"253224"	"A"
"256421"	"A"
"252524"	"A"
"251486"	"A"
"253682"	"A"
"257094"	"B"
"257244"	"B"
"258412"	"A"
"254716"	"A"
"256273"	"A"
"252486"	"A"
"253177"	"B"
"250892"	"B"
"258741"	"B"
"254219"	"A"
"255717"	"A"
"257123"	"A"
"258383"	"B"
"254325"	"B"
"256278"	"A"
"250888"	"A"
"255387"	"A"
"259099"	"A"
"253603"	"B"
"259794"	"A"
"258538"	"B"
"250326"	"A"
"254091"	"A"
"259755"	"A"
"253065"	"B"
"259871"	"B"
"255630"	"B"
"259795"	"B"
"255086"	"B"
"250804"	"A"
"251421"	"B"
"255849"	"B"
"259610"	"A"
"253790"	"A"
"251893"	"B"
"252820"	"B"
"257088"	"A"
"256162"	"A"
"250030"	"A"
"251169"	"B"
"256484"	"B"
"259913"	"A"
"256071"	"A"
"257182"	"B"
"251801"	"B"
"258668"	"A"
"250768"	"A"
"254098"	"B"
"250790"	"A"
"254078"	"A"
"258839"	"B"
"258061"	"A"
"253379"	"B"
"251449"	"A"
"254281"	"B"
"254080"	"B"
"259379"	"A"
"256946"	"B"
"255584"	"A"
"254866"	"B"
"251410"	"B"
"251286"	"A"
"253511"	"B"
"253070"	"B"
"255782"	"B"
"252796"	"A"
"252572"	"A"
"252009"	"B"
"255180"	"B"
"254343"	"B"
"259011"	"B"
"252335"	"A"
"253385"	"A"
"257522"	"A"
"253893"	"B"
"257470"	"B"
"252420"	"A"
"260000"	"B"
"254654"	"B"
"259497"	"B"
"258975"	"B"
"252182"	"A"
"258334"	"B"
"256013"	"A"
"255978"	"B"
"253619"	"A"
"251381"	"A"
"251865"	"B"
"255014"	"B"
"252255"	"B"
"253252"	"A"
"255683"	"B"
"259373"	"B"
"255819"	"B"
"256026"	"B"
"254780"	"A"
"254330"	"A"
"253457"	"A"
"250776"	"B"
"250509"	"B"
"255251"	"A"
"253541"	"B"
"250746"	"B"
"251177"	"A"
"252555"	"A"
"258146"	"B"
"256105"	"B"
"258125"	"A"
"250750"	"A"
"252285"	"A"
"250172"	"B"
"256618"	"A"
"252926"	"A"
"252633"	"B"
"256169"	"A"
"255571"	"B"
"254130"	"A"
"253887"	"A"
"252463"	"A"
"251258"	"B"
"253036"	"B"
"256612"	"B"
"250110"	"B"
"258398"	"A"
"254848"	"A"
"251603"	"B"
"258428"	"A"
"250771"	"A"
"257456"	"A"
"254699"	"B"
"250693"	"A"
"256827"	"B"
"253934"	"A"
"250488"	"B"
"250999"	"B"
"255822"	"B"
"256929"	"B"
"257329"	"A"
"259568"	"B"
"258407"	"A"
"258090"	"A"
"258234"	"A"
"254636"	"A"
"256729"	"A"
"253613"	"A"
"250894"	"B"
"256469"	"B"
"257036"	"A"
"256021"	"A"
"259151"	"A"
"258808"	"B"
"251232"	"B"
"257306"	"A"
"254603"	"B"
"258675"	"A"
"251471"	"A"
"256747"	"A"
"253296"	"B"
"259448"	"B"
"251722"	"B"
"257962"	"A"
"255176"	"B"
"259072"	"A"
"258780"	"A"
"251756"	"B"
"256046"	"B"
"254339"	"B"
"252096"	"A"
"256988"	"B"
"259182"	"A"
"250302"	"B"
"259837"	"B"
"254180"	"A"
"252153"	"B"
"251314"	"A"
"252541"	"A"
"251901"	"B"
"250396"	"B"
"255477"	"A"
"259864"	"A"
"258117"	"A"
"254924"	"A"
"255225"	"B"
"259358"	"B"
"251815"	"B"
"258450"	"B"
"256569"	"B"
"257282"	"A"
"254775"	"B"
"256262"	"A"
"252162"	"B"
"255090"	"A"
"257520"	"A"
"255414"	"A"
"252309"	"A"
"257143"	"B"
"253574"	"A"
"256623"	"B"
"254125"	"B"
"251466"	"A"
"254138"	"A"
"251422"	"A"
"258270"	"A"
"257082"	"A"
"259739"	"B"
"251218"	"B"
"254967"	"A"
"256215"	"A"
"250717"	"B"
"254047"	"B"
"257802"	"B"
"254136"	"A"
"253970"	"A"
"253091"	"B"
"258081"	"B"
"252533"	"B"
"252996"	"B"
"252816"	"A"
"254290"	"A"
"253123"	"B"
"253823"	"A"
"253369"	"A"
"256934"	"B"
"253547"	"A"
"253181"	"A"
"254626"	"B"
"251757"	"A"
"258783"	"A"
"257191"	"A"
"255999"	"A"
"250922"	"A"
"254691"	"B"
"259080"	"A"
"251517"	"B"
"252827"	"B"
"259102"	"B"
"258545"	"B"
"259468"	"B"
"258298"	"B"
"258087"	"B"
"250692"	"A"
"253749"	"A"
"255581"	"A"
"254168"	"A"
"254772"	"B"
"259829"	"A"
"250094"	"B"
"257806"	"A"
"254377"	"B"
"258082"	"B"
"252504"	"B"
"251284"	"A"
"254194"	"A"
"252698"	"A"
"255872"	"B"
"253637"	"A"
"256838"	"A"
"250870"	"A"
"250199"	"B"
"258564"	"B"
"254506"	"B"
"252067"	"A"
"253345"	"B"
"253963"	"B"
"259606"	"A"
"253836"	"A"
"259981"	"A"
"259780"	"A"
"259747"	"B"
"251697"	"A"
"254236"	"A"
"254747"	"B"
"254117"	"B"
"253113"	"A"
"251666"	"A"
"256844"	"B"
"256666"	"B"
"250191"	"B"
"252850"	"B"
"255777"	"B"
"254231"	"A"
"254468"	"A"
"253218"	"A"
"250538"	"B"
"251447"	"B"
"251299"	"B"
"250928"	"B"
"256556"	"A"
"256171"	"B"
"258394"	"B"
"256836"	"A"
"255532"	"B"
"252499"	"B"
"251423"	"A"
"251859"	"A"
"258368"	"A"
"254241"	"A"
"259381"	"A"
"258062"	"B"
"251392"	"A"
"250638"	"B"
"253628"	"B"
"257847"	"A"
"255311"	"A"
"256410"	"B"
"255289"	"A"
"252290"	"B"
"255750"	"B"
"250731"	"A"
"256814"	"A"
"259354"	"B"
"258219"	"B"
"250829"	"A"
"255044"	"A"
"251851"	"B"
"259341"	"A"
"256965"	"A"
"258493"	"A"
"258399"	"A"
"256309"	"A"
"250985"	"B"
"250931"	"A"
"256872"	"B"
"255501"	"B"
"251565"	"B"
"251070"	"B"
"259137"	"B"
"250559"	"A"
"257789"	"B"
"253116"	"B"
"250215"	"B"
"259388"	"B"
"257241"	"B"
"256906"	"A"
"251030"	"A"
"258048"	"B"
"259449"	"B"
"255661"	"A"
"253699"	"A"
"257831"	"B"
"250253"	"B"
"259345"	"A"
"250018"	"B"
"251921"	"B"
"256370"	"A"
"259113"	"A"
"251281"	"B"
"258072"	"B"
"256345"	"B"
"257029"	"A"
"259867"	"B"
"252599"	"A"
"252554"	"A"
"254452"	"A"
"255084"	"A"
"259557"	"A"
"250525"	"B"
"252748"	"B"
"258414"	"A"
"251077"	"B"
"252531"	"A"
"257322"	"A"
"251174"	"B"
"250563"	"B"
"252635"	"B"
"255478"	"A"
"250950"	"B"
"255858"	"B"
"257394"	"A"
"256479"	"B"
"252115"	"B"
"256159"	"A"
"258025"	"B"
"252785"	"B"
"257231"	"B"
"257854"	"A"
"250414"	"B"
"254355"	"A"
"253929"	"A"
"259671"	"A"
"254994"	"A"
"257529"	"A"
"254989"	"A"
"257532"	"A"
"251144"	"B"
"250008"	"A"
"254598"	"B"
"251691"	"B"
"252823"	"B"
"257797"	"A"
"252608"	"B"
"257021"	"B"
"256253"	"B"
"254069"	"A"
"259596"	"B"
"253030"	"A"
"253163"	"B"
"257367"	"A"
"258389"	"B"
"256051"	"B"
"257238"	"B"
"259576"	"A"
"254528"	"B"
"257271"	"B"
"256950"	"A"
"259050"	"A"
"259421"	"A"
"256606"	"B"
"255886"	"B"
"258355"	"A"
"253815"	"B"
"254583"	"B"
"259980"	"B"
"252491"	"B"
"254577"	"A"
"256846"	"B"
"250499"	"A"
"256839"	"B"
"258563"	"B"
"252711"	"A"
"253360"	"B"
"252364"	"B"
"258996"	"B"
"254207"	"A"
"259441"	"A"
"253962"	"B"
"255912"	"B"
"257686"	"B"
"250365"	"B"
"251649"	"B"
"250426"	"A"
"254947"	"A"
"253066"	"A"
"256796"	"A"
"253707"	"B"
"254523"	"A"
"257886"	"B"
"250166"	"A"
"252553"	"B"
"256589"	"A"
"257964"	"A"
"257427"	"B"
"252194"	"A"
"258152"	"A"
"255679"	"A"
"254829"	"B"
"259287"	"A"
"251417"	"A"
"253747"	"A"
"253664"	"A"
"256413"	"A"
"257330"	"B"
"252216"	"B"
"254901"	"B"
"250391"	"A"
"255103"	"B"
"258775"	"A"
"257659"	"A"
"259769"	"A"
"250641"	"A"
"256319"	"A"
"258490"	"A"
"256615"	"B"
"256810"	"B"
"255687"	"B"
"259494"	"B"
"254690"	"B"
"259016"	"B"
"257469"	"A"
"252270"	"A"
"251005"	"A"
"259032"	"B"
"252248"	"B"
"254763"	"B"
"250726"	"A"
"259189"	"A"
"258471"	"A"
"259580"	"A"
"250779"	"B"
"253673"	"A"
"258330"	"A"
"252345"	"A"
"252109"	"A"
"257974"	"A"
"257050"	"A"
"253281"	"A"
"255964"	"A"
"259550"	"B"
"258991"	"B"
"259243"	"B"
"256987"	"A"
"252986"	"B"
"251283"	"A"
"257955"	"B"
"255771"	"B"
"257735"	"B"
"256365"	"A"
"253198"	"B"
"253861"	"A"
"254146"	"B"
"252489"	"B"
"251017"	"A"
"252347"	"B"
"257420"	"B"
"254815"	"A"
"257227"	"A"
"258100"	"A"
"251115"	"B"
"258524"	"A"
"257717"	"A"
"250849"	"A"
"251312"	"A"
"251737"	"B"
"259656"	"B"
"257929"	"A"
"251136"	"B"
"257943"	"A"
"251109"	"A"
"252766"	"B"
"252849"	"B"
"255638"	"A"
"256534"	"B"
"255329"	"B"
"258406"	"B"
"252300"	"A"
"254344"	"A"
"258466"	"B"
"250088"	"A"
"250933"	"B"
"254745"	"A"
"259536"	"B"
"253948"	"B"
"251004"	"A"
"252435"	"B"
"256155"	"A"
"259201"	"A"
"254301"	"A"
"253516"	"B"
"255160"	"B"
"253043"	"B"
"256208"	"B"
"253876"	"A"
"250149"	"A"
"253195"	"A"
"256600"	"B"
"256528"	"B"
"252464"	"A"
"251750"	"A"
"255930"	"A"
"258321"	"B"
"252143"	"A"
"257606"	"A"
"255868"	"B"
"259043"	"A"
"256053"	"A"
"252161"	"A"
"253993"	"B"
"254075"	"A"
"259846"	"A"
"257003"	"B"
"252898"	"A"
"250634"	"A"
"255460"	"B"
"255897"	"A"
"259649"	"B"
"255058"	"A"
"256266"	"A"
"255873"	"B"
"255091"	"B"
"255864"	"A"
"255751"	"B"
"253908"	"A"
"252997"	"A"
"256627"	"B"
"256990"	"B"
"255538"	"B"
"258656"	"A"
"253073"	"A"
"251091"	"A"
"252666"	"B"
"251097"	"A"
"255016"	"B"
"256652"	"A"
"255472"	"B"
"254163"	"B"
"258705"	"B"
"256873"	"B"
"258811"	"A"
"256172"	"A"
"253739"	"B"
"254778"	"A"
"258603"	"A"
"256769"	"B"
"259171"	"B"
"250738"	"A"
"256901"	"B"
"258778"	"A"
"256231"	"B"
"251199"	"A"
"252616"	"A"
"259789"	"A"
"250796"	"A"
"255721"	"B"
"258154"	"B"
"259572"	"B"
"257534"	"B"
"254379"	"A"
"252800"	"A"
"258634"	"A"
"255162"	"A"
"256949"	"B"
"251793"	"A"
"253871"	"B"
"254672"	"B"
"252477"	"B"
"257145"	"B"
"251436"	"A"
"258848"	"B"
"256230"	"B"
"259933"	"A"
"254869"	"A"
"255438"	"A"
"259470"	"A"
"252225"	"B"
"255574"	"A"
"258791"	"B"
"250916"	"B"
"259216"	"A"
"256384"	"B"
"255536"	"B"
"252233"	"A"
"254606"	"A"
"257428"	"A"
"250923"	"A"
"250576"	"B"
"259989"	"B"
"258376"	"B"
"252735"	"A"
"257480"	"B"
"253826"	"B"
"252467"	"A"
"252076"	"A"
"252027"	"B"
"251384"	"B"
"251229"	"A"
"253299"	"A"
"250181"	"B"
"256877"	"A"
"255244"	"B"
"258602"	"A"
"252810"	"A"
"257295"	"A"
"259973"	"A"
"255774"	"A"
"258165"	"A"
"259937"	"A"
"258921"	"B"
"250284"	"B"
"253275"	"A"
"259850"	"A"
"253852"	"A"
"253911"	"B"
"252922"	"B"
"253499"	"B"
"256405"	"A"
"251207"	"A"
"257215"	"B"
"257870"	"A"
"253560"	"B"
"250187"	"A"
"251996"	"A"
"255609"	"B"
"254447"	"A"
"253530"	"A"
"257813"	"B"
"252664"	"A"
"258489"	"A"
"254305"	"B"
"252327"	"B"
"254808"	"A"
"256324"	"A"
"255146"	"A"
"250486"	"B"
"257508"	"B"
"253035"	"B"
"250362"	"A"
"258292"	"A"
"257011"	"B"
"256843"	"A"
"256982"	"B"
"259304"	"A"
"250541"	"A"
"255166"	"A"
"257233"	"B"
"252303"	"A"
"259169"	"A"
"250605"	"B"
"251926"	"B"
"255882"	"A"
"256847"	"A"
"250496"	"B"
"256676"	"A"
"256206"	"B"
"258586"	"B"
"255730"	"B"
"257294"	"B"
"258748"	"A"
"254800"	"B"
"252274"	"A"
"255169"	"A"
"251493"	"A"
"256708"	"A"
"253413"	"A"
"254412"	"A"
"255537"	"A"
"252422"	"A"
"251340"	"B"
"256000"	"A"
"258058"	"A"
"250611"	"B"
"259905"	"A"
"253920"	"B"
"253350"	"B"
"254551"	"B"
"252523"	"A"
"250427"	"A"
"254397"	"B"
"250430"	"A"
"252220"	"B"
"257807"	"B"
"256219"	"A"
"252010"	"B"
"251393"	"B"
"250384"	"B"
"259197"	"B"
"256056"	"B"
"257473"	"B"
"255154"	"B"
"252293"	"B"
"255775"	"A"
"254826"	"A"
"259089"	"B"
"257291"	"A"
"253013"	"A"
"254433"	"A"
"257186"	"B"
"253772"	"B"
"250740"	"A"
"254028"	"A"
"259738"	"A"
"250805"	"B"
"250281"	"A"
"256674"	"B"
"254611"	"B"
"250583"	"B"
"256761"	"B"
"251433"	"A"
"254936"	"A"
"254968"	"B"
"256135"	"B"
"250165"	"A"
"254632"	"A"
"252084"	"A"
"256361"	"A"
"257404"	"B"
"257168"	"B"
"258220"	"B"
"256997"	"A"
"258290"	"A"
"256541"	"A"
"252972"	"B"
"253445"	"B"
"251545"	"A"
"251781"	"A"
"256762"	"A"
"259614"	"A"
"256879"	"A"
"254275"	"B"
"253496"	"A"
"255147"	"A"
"253668"	"A"
"258726"	"A"
"258645"	"B"
"258382"	"A"
"254796"	"B"
"254663"	"A"
"257567"	"A"
"256871"	"B"
"251637"	"A"
"255601"	"B"
"255840"	"B"
"257261"	"A"
"252183"	"B"
"252020"	"A"
"257463"	"A"
"256168"	"A"
"254858"	"A"
"259413"	"B"
"251726"	"A"
"258294"	"B"
"252797"	"B"
"251773"	"B"
"254650"	"A"
"255531"	"A"
"258695"	"A"
"256860"	"A"
"254015"	"B"
"251338"	"A"
"252817"	"A"
"259516"	"B"
"252692"	"A"
"250867"	"A"
"253293"	"B"
"251288"	"A"
"250363"	"B"
"257675"	"B"
"259244"	"B"
"250420"	"A"
"254623"	"B"
"253374"	"A"
"254457"	"A"
"254151"	"A"
"257769"	"A"
"259616"	"B"
"254147"	"A"
"253822"	"A"
"258040"	"B"
"258109"	"A"
"251158"	"B"
"250143"	"A"
"258370"	"A"
"250636"	"A"
"250324"	"A"
"250164"	"A"
"255648"	"B"
"250352"	"B"
"255553"	"A"
"256932"	"A"
"257073"	"B"
"253203"	"A"
"253011"	"B"
"254137"	"B"
"250478"	"B"
"255700"	"A"
"258217"	"B"
"253647"	"A"
"259286"	"B"
"258787"	"B"
"253593"	"B"
"255401"	"A"
"251261"	"B"
"254088"	"A"
"252740"	"A"
"257124"	"B"
"254114"	"B"
"254423"	"B"
"251905"	"A"
"255682"	"A"
"259594"	"A"
"259069"	"A"
"256270"	"B"
"257117"	"B"
"250574"	"A"
"255447"	"B"
"252099"	"B"
"254507"	"A"
"250441"	"B"
"250073"	"A"
"258050"	"A"
"251785"	"B"
"253183"	"B"
"253652"	"B"
"252763"	"A"
"257700"	"B"
"256562"	"B"
"258919"	"A"
"256503"	"B"
"256366"	"B"
"258285"	"A"
"256146"	"A"
"251836"	"A"
"258116"	"A"
"250268"	"B"
"258704"	"B"
"258521"	"A"
"258587"	"B"
"252589"	"A"
"259664"	"A"
"257903"	"B"
"252924"	"B"
"254389"	"A"
"256640"	"A"
"251889"	"B"
"254629"	"B"
"258595"	"B"
"254441"	"B"
"253437"	"A"
"252384"	"A"
"251895"	"B"
"254248"	"B"
"253558"	"A"
"255012"	"B"
"259997"	"A"
"259772"	"B"
"251970"	"B"
"254335"	"B"
"258381"	"A"
"252923"	"A"
"254638"	"A"
"258764"	"B"
"257777"	"A"
"257461"	"B"
"251195"	"A"
"259577"	"A"
"257307"	"B"
"253324"	"A"
"254535"	"B"
"259371"	"B"
"255772"	"B"
"255567"	"A"
"253513"	"A"
"256447"	"B"
"250492"	"B"
"255314"	"B"
"251849"	"B"
"254200"	"B"
"259953"	"A"
"259389"	"B"
"251903"	"A"
"253723"	"B"
"258641"	"A"
"256282"	"A"
"253323"	"A"
"259583"	"A"
"251850"	"A"
"259150"	"B"
"255946"	"A"
"253050"	"B"
"254814"	"B"
"250571"	"B"
"254012"	"B"
"255762"	"B"
"251846"	"B"
"252896"	"B"
"250612"	"B"
"259807"	"A"
"252784"	"B"
"259060"	"A"
"252398"	"B"
"250586"	"B"
"252044"	"A"
"253367"	"A"
"252728"	"A"
"252871"	"B"
"254723"	"B"
"253434"	"A"
"257666"	"A"
"255082"	"B"
"255047"	"B"
"256725"	"B"
"259958"	"A"
"251753"	"B"
"256780"	"A"
"253419"	"B"
"254267"	"B"
"256651"	"A"
"254356"	"B"
"254538"	"A"
"257839"	"B"
"250817"	"A"
"251554"	"B"
"253213"	"B"
"251480"	"B"
"256548"	"A"
"258784"	"B"
"256910"	"A"
"259574"	"A"
"255719"	"B"
"250658"	"A"
"253779"	"A"
"251606"	"B"
"252204"	"B"
"251377"	"A"
"259012"	"B"
"257368"	"A"
"258548"	"A"
"257499"	"B"
"255490"	"A"
"256679"	"B"
"254493"	"A"
"254957"	"B"
"251399"	"A"
"253624"	"B"
"254474"	"A"
"250628"	"B"
"251383"	"A"
"257554"	"A"
"255353"	"B"
"257060"	"A"
"250177"	"B"
"250074"	"A"
"257781"	"B"
"253813"	"A"
"250651"	"B"
"252382"	"B"
"253693"	"A"
"253654"	"B"
"259369"	"B"
"253206"	"A"
"258618"	"B"
"256866"	"B"
"254773"	"B"
"251151"	"A"
"259886"	"B"
"258885"	"B"
"255199"	"B"
"259447"	"B"
"251829"	"B"
"253526"	"A"
"252590"	"B"
"256283"	"A"
"251456"	"A"
"255204"	"B"
"257340"	"B"
"257990"	"A"
"254842"	"B"
"259928"	"B"
"256888"	"B"
"253462"	"B"
"258340"	"B"
"252833"	"A"
"250261"	"B"
"252669"	"B"
"258846"	"A"
"254587"	"A"
"256416"	"A"
"259299"	"B"
"258987"	"B"
"259480"	"A"
"253491"	"B"
"251252"	"A"
"253521"	"A"
"258486"	"B"
"250438"	"B"
"253542"	"B"
"259268"	"B"
"256242"	"A"
"256124"	"A"
"251598"	"B"
"251891"	"A"
"253079"	"A"
"252594"	"A"
"256631"	"B"
"258419"	"B"
"250621"	"A"
"251510"	"A"
"251202"	"A"
"254766"	"A"
"257216"	"B"
"257691"	"A"
"254787"	"A"
"256308"	"A"
"253474"	"B"
"252451"	"B"
"251505"	"A"
"258415"	"A"
"255094"	"A"
"253738"	"B"
"255636"	"A"
"257351"	"B"
"252458"	"B"
"254962"	"A"
"254407"	"A"
"259456"	"A"
"253384"	"B"
"252948"	"A"
"253166"	"A"
"259693"	"B"
"254438"	"A"
"251125"	"B"
"259420"	"B"
"258847"	"A"
"251490"	"B"
"253965"	"A"
"255070"	"A"
"253814"	"A"
"257472"	"B"
"255459"	"A"
"251800"	"A"
"254154"	"A"
"252618"	"A"
"251114"	"B"
"253862"	"B"
"257559"	"A"
"258927"	"B"
"259212"	"A"
"251249"	"A"
"250530"	"B"
"254326"	"A"
"259251"	"A"
"259774"	"A"
"255141"	"A"
"259142"	"A"
"251574"	"B"
"257381"	"A"
"256552"	"B"
"254450"	"B"
"252356"	"A"
"253055"	"B"
"252916"	"A"
"254817"	"B"
"259409"	"A"
"251003"	"B"
"251046"	"B"
"255818"	"A"
"258759"	"B"
"259792"	"A"
"256526"	"B"
"252759"	"A"
"256388"	"B"
"254995"	"A"
"256980"	"B"
"253720"	"A"
"251143"	"A"
"256058"	"A"
"253791"	"A"
"257808"	"B"
"258112"	"A"
"257247"	"A"
"259025"	"B"
"259217"	"B"
"254124"	"B"
"252080"	"B"
"256751"	"B"
"253701"	"B"
"252777"	"A"
"256815"	"B"
"256291"	"A"
"252436"	"A"
"258145"	"A"
"250374"	"A"
"257304"	"B"
"255926"	"B"
"258281"	"B"
"255607"	"A"
"257209"	"B"
"258018"	"A"
"254408"	"B"
"259312"	"B"
"259697"	"A"
"257440"	"B"
"253196"	"B"
"259786"	"B"
"253108"	"B"
"259281"	"A"
"255523"	"B"
"251295"	"A"
"253514"	"A"
"253046"	"A"
"251775"	"A"
"256424"	"B"
"252663"	"B"
"251553"	"A"
"253312"	"B"
"253469"	"A"
"250431"	"A"
"258922"	"B"
"256682"	"A"
"257248"	"B"
"258104"	"B"
"252628"	"B"
"256439"	"B"
"250865"	"A"
"254121"	"A"
"252105"	"B"
"257663"	"A"
"253399"	"A"
"257372"	"B"
"258225"	"A"
"257226"	"B"
"258525"	"B"
"258296"	"B"
"253865"	"B"
"255285"	"A"
"256327"	"B"
"255406"	"A"
"256828"	"B"
"251969"	"B"
"257541"	"A"
"252168"	"B"
"252779"	"A"
"253221"	"A"
"256371"	"B"
"253737"	"B"
"252051"	"A"
"251494"	"A"
"258669"	"B"
"252062"	"A"
"251531"	"B"
"257017"	"A"
"254524"	"B"
"256064"	"A"
"255981"	"B"
"251503"	"B"
"255658"	"A"
"255685"	"A"
"255792"	"B"
"251937"	"A"
"251263"	"A"
"257390"	"A"
"258562"	"B"
"255562"	"A"
"253502"	"A"
"254435"	"A"
"253582"	"B"
"259041"	"A"
"255419"	"B"
"253088"	"B"
"255952"	"A"
"259154"	"B"
"254255"	"A"
"254102"	"A"
"255761"	"A"
"254363"	"B"
"251590"	"B"
"258967"	"A"
"255878"	"B"
"255763"	"A"
"259263"	"B"
"250508"	"A"
"254056"	"B"
"251547"	"B"
"250518"	"B"
"259074"	"B"
"258765"	"A"
"257759"	"A"
"250357"	"A"
"252736"	"B"
"250145"	"A"
"257220"	"B"
"250915"	"B"
"252065"	"B"
"250265"	"B"
"254190"	"A"
"259707"	"A"
"250440"	"A"
"250603"	"A"
"252128"	"B"
"256304"	"A"
"251129"	"A"
"251235"	"B"
"251040"	"B"
"257934"	"A"
"255647"	"B"
"259348"	"B"
"255255"	"B"
"259066"	"B"
"255759"	"B"
"259537"	"A"
"255919"	"A"
"251983"	"A"
"256603"	"A"
"257180"	"A"
"259598"	"B"
"250587"	"A"
"252617"	"B"
"253063"	"B"
"252897"	"A"
"255948"	"B"
"250459"	"A"
"255515"	"B"
"255461"	"A"
"255678"	"B"
"255378"	"B"
"253979"	"A"
"256062"	"A"
"256293"	"A"
"252691"	"B"
"253942"	"B"
"256427"	"A"
"257564"	"A"
"259387"	"A"
"258467"	"B"
"251586"	"B"
"250832"	"A"
"255237"	"B"
"258097"	"B"
"255836"	"A"
"257450"	"B"
"258628"	"A"
"250238"	"B"
"255671"	"A"
"255898"	"A"
"258738"	"B"
"258998"	"A"
"255518"	"A"
"257830"	"B"
"252912"	"A"
